file_type|column_name|column_type|column_length|encoding|sort_key|dist_key|null|system_column|identity_column|default_column
TBMZB_INDIV_INFOGROUP_LIST|population_density|varchar|9|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|high_school_grad_age_25_plus|varchar|6|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|self_employed|varchar|6|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|seasonal_vacant_hu|varchar|6|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|total_work_16_public_trns|varchar|6|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|work_private_vehicle|varchar|6|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|phhchild|varchar|6|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|phhw65p|varchar|6|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|pop05|varchar|8|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|medag18p|varchar|6|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|phhsz3p|varchar|6|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|phhmarrd|varchar|6|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|phhspchld|varchar|6|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|phhd25km|varchar|6|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|phhd50kp|varchar|6|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|phhd150k|varchar|6|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|medhhd|varchar|10|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|ppoverty|varchar|6|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|p2auto|varchar|6|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|pcolgrad|varchar|6|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|meanschlraw|varchar|10|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|psuis|varchar|6|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|medvalue|varchar|9|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|phv300kp|varchar|6|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|phv75km|varchar|6|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|medrentp|varchar|9|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|mdoicost|varchar|10|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|pownrocc|varchar|6|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|pprofsnl|varchar|6|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|pwhitcol|varchar|6|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|pbluecol|varchar|6|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|punemply|varchar|6|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|phhblack|varchar|6|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|phhasian|varchar|6|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|phhspnsh|varchar|6|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|ig_source|varchar|6|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|load_dt|datetime|10|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|created_dt|datetime|10|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|infopersona_cluster|varchar|2|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|infopersona_supercluster|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|mailabilityscorebyte1|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|micrometroindicators|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|tw_frequentbusinesstraveler|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|mailabilityscorebyte2|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|tw_avidthemeparkvisitor|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|tw_foreigntravelvacation|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|tw_liberal|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|tw_leaningliberal|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|tw_nascar|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|tw_heavypayperviewmovie|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|tw_babyproduct|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|tw_opinionleader|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|tw_dogproduct|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|tw_dietproduct|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|tw_organicfood|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|tw_heavyvitamin|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|tw_heavycouponuser|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|tw_home_office_model|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|tw_business_banking_model|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|tw_moderate_economyhotel_model|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|tw_ereader_model|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|tw_adult_education|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|tw_pilates_yoga|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|tw_fast_food|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|tw_hybrid_cars|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|markettargetage18_44male|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|tw_heavy_online_buyer|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|tw_high_end_appparel|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|tw_heavy_catalog_buyer|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|tw_gift_buyers|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|tw_camping|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|tw_sports_fanatics|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|tw_financial_planner|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|tw_work_health_insurance|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|tw_comprehensive_autoinsurance|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|tw_small_business_insurance|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|tw_heavy_snack_eaters|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|tw_heavy_domestic_travelers|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|tw_new_vehicle_buyer|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|tw_suv_buyer|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|tw_minivan_buyer|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|tw_auto_loan|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|tw_education_loan|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|tw_real_estate_investment|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|tw_fantasy_sports|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|tw_hockey_buyer|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|locationtype|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|householdarrivaldate|varchar|4|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|areacode|varchar|3|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|timezone|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|filler|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|income|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|agedatasource|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|multi_source_indicator|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|boat_hull_type|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|boat_length|varchar|2|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|boxnumber|varchar|6|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|boxtype|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|revolver_to_transactor|varchar|2|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|vendor_lat|varchar|9|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|vendor_long|varchar|9|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|vendor_mvl|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|birthdate_dd|varchar|2|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|actual_dob|date|10|ZSTD|n|n|y|n|n|n
TBMZB_MODEL_CODES|model_cd|varchar|400|ZSTD|n|n|n|n|n|n
TBMZB_MODEL_CODES|model_nm|varchar|100|ZSTD|n|n|y|n|n|n
TBMZB_MODEL_CODES|created_dt|datetime|NA|ZSTD|n|n|y|n|n|n
TBMZB_MODEL_CODES|created_id|varchar|20|ZSTD|n|n|y|n|n|n
TBMZB_MODEL_CODES|updated_dt|datetime|NA|ZSTD|n|n|y|n|n|n
TBMZB_MODEL_CODES|updated_id|varchar|20|ZSTD|n|n|y|n|n|n
TBMZB_B2C_DA_LIST|bus_igid|varchar|9|ZSTD|n|n|y|n|n|n
TBMZB_B2C_DA_LIST|bus_contactid|varchar|12|ZSTD|n|n|y|n|n|n
TBMZB_B2C_DA_LIST|bus_contactname|varchar|80|ZSTD|n|n|y|n|n|n
TBMZB_B2C_DA_LIST|bus_firstname|varchar|35|ZSTD|n|n|y|n|n|n
TBMZB_B2C_DA_LIST|bus_lastname|varchar|35|ZSTD|n|n|y|n|n|n
TBMZB_B2C_DA_LIST|bus_companyname|varchar|80|ZSTD|n|n|y|n|n|n
TBMZB_B2C_DA_LIST|bus_address|varchar|40|ZSTD|n|n|y|n|n|n
TBMZB_B2C_DA_LIST|bus_city|varchar|60|ZSTD|n|n|y|n|n|n
TBMZB_B2C_DA_LIST|bus_state|varchar|2|ZSTD|n|n|y|n|n|n
TBMZB_B2C_DA_LIST|bus_zipcode|varchar|5|ZSTD|n|n|y|n|n|n
TBMZB_B2C_DA_LIST|bus_zipfour|varchar|4|ZSTD|n|n|y|n|n|n
TBMZB_B2C_DA_LIST|bus_cbsa|varchar|5|ZSTD|n|n|y|n|n|n
TBMZB_B2C_DA_LIST|bus_cbsalevel|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_B2C_DA_LIST|bus_countycode|varchar|3|ZSTD|n|n|y|n|n|n
TBMZB_B2C_DA_LIST|bus_mailscore|varchar|2|ZSTD|n|n|y|n|n|n
TBMZB_B2C_DA_LIST|bus_phonenumber|varchar|10|ZSTD|n|n|y|n|n|n
TBMZB_B2C_DA_LIST|bus_titlecode|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_B2C_DA_LIST|bus_titlecodedescription|varchar|30|ZSTD|n|n|y|n|n|n
TBMZB_B2C_DA_LIST|bus_contactliteraltitlecode_description|varchar|256|ZSTD|n|n|y|n|n|n
TBMZB_B2C_DA_LIST|bus_departmentcode|varchar|2|ZSTD|n|n|y|n|n|n
TBMZB_B2C_DA_LIST|bus_departmentcode_description|varchar|200|ZSTD|n|n|y|n|n|n
TBMZB_B2C_DA_LIST|bus_functionalareacode|varchar|4|ZSTD|n|n|y|n|n|n
TBMZB_B2C_DA_LIST|bus_functionalareacode_description|varchar|100|ZSTD|n|n|y|n|n|n
TBMZB_B2C_DA_LIST|bus_levelcode|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_B2C_DA_LIST|bus_levelcode_description|varchar|100|ZSTD|n|n|y|n|n|n
TBMZB_B2C_DA_LIST|bus_rolecode|varchar|4|ZSTD|n|n|y|n|n|n
TBMZB_B2C_DA_LIST|bus_rolecode_description|varchar|100|ZSTD|n|n|y|n|n|n
TBMZB_B2C_DA_LIST|bus_primarysiccode_6digit|varchar|6|ZSTD|n|n|y|n|n|n
TBMZB_B2C_DA_LIST|sic_description|varchar|45|ZSTD|n|n|y|n|n|n
TBMZB_B2C_DA_LIST|bus_naics_code8|varchar|8|ZSTD|n|n|y|n|n|n
TBMZB_B2C_DA_LIST|bus_naics_code8_description|varchar|100|ZSTD|n|n|y|n|n|n
TBMZB_B2C_DA_LIST|bus_actual_location_employeesize|varchar|5|ZSTD|n|n|y|n|n|n
TBMZB_B2C_DA_LIST|bus_employeesizecode|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_B2C_DA_LIST|bus_employeesizecode_description|varchar|20|ZSTD|n|n|y|n|n|n
TBMZB_B2C_DA_LIST|bus_corporate_employeecount|varchar|6|ZSTD|n|n|y|n|n|n
TBMZB_B2C_DA_LIST|bus_corporate_employeerange|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_B2C_DA_LIST|bus_corporate_employeerange_description|varchar|100|ZSTD|n|n|y|n|n|n
TBMZB_B2C_DA_LIST|bus_actual_location_outputvolume|varchar|9|ZSTD|n|n|y|n|n|n
TBMZB_B2C_DA_LIST|bus_locationoutputvolumecode|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_B2C_DA_LIST|bus_location_outputvolumecode_description|varchar|20|ZSTD|n|n|y|n|n|n
TBMZB_B2C_DA_LIST|bus_corporate_salesvolumeamount|varchar|9|ZSTD|n|n|y|n|n|n
TBMZB_B2C_DA_LIST|bus_corporate_salesvolumerange|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_B2C_DA_LIST|bus_corporate_salesvolumerange_description|varchar|100|ZSTD|n|n|y|n|n|n
TBMZB_B2C_DA_LIST|bus_businessstatuscode|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_B2C_DA_LIST|bus_cottagecode|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_B2C_DA_LIST|bus_credit_alphascore|varchar|2|ZSTD|n|n|y|n|n|n
TBMZB_B2C_DA_LIST|bus_credit_numericscore|varchar|3|ZSTD|n|n|y|n|n|n
TBMZB_B2C_DA_LIST|bus_professionaltitle|varchar|3|ZSTD|n|n|y|n|n|n
TBMZB_B2C_DA_LIST|bus_square_footage|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_B2C_DA_LIST|bus_square_footage_description|varchar|20|ZSTD|n|n|y|n|n|n
TBMZB_B2C_DA_LIST|bus_companyname_available|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_B2C_DA_LIST|cons_address|varchar|30|ZSTD|n|n|y|n|n|n
TBMZB_B2C_DA_LIST|cons_city|varchar|18|ZSTD|n|n|y|n|n|n
TBMZB_B2C_DA_LIST|cons_state|varchar|2|ZSTD|n|n|y|n|n|n
TBMZB_B2C_DA_LIST|cons_zipcode|varchar|5|ZSTD|n|n|y|n|n|n
TBMZB_B2C_DA_LIST|cons_zipfour|varchar|4|ZSTD|n|n|y|n|n|n
TBMZB_B2C_DA_LIST|cons_carrierroutecode|varchar|4|ZSTD|n|n|y|n|n|n
TBMZB_B2C_DA_LIST|cons_countycode|varchar|3|ZSTD|n|n|y|n|n|n
TBMZB_B2C_DA_LIST|cons_age|varchar|2|ZSTD|n|n|y|n|n|n
TBMZB_B2C_DA_LIST|cons_creditcardholder|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_B2C_DA_LIST|cons_gender|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_B2C_DA_LIST|cons_income|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_B2C_DA_LIST|cons_maritalstatus|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_B2C_DA_LIST|cons_familyid|varchar|12|ZSTD|n|n|y|n|n|n
TBMZB_B2C_DA_LIST|cons_individualid|varchar|12|ZSTD|n|n|y|n|n|n
TBMZB_B2C_DA_LIST|cons_homevalue|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_B2C_DA_LIST|cons_locationtype|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_B2C_DA_LIST|cons_mailconfidence|varchar|2|ZSTD|n|n|y|n|n|n
TBMZB_B2C_DA_LIST|cons_ownrent|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_B2C_DA_LIST|date_of_birth|varchar|10|ZSTD|n|n|y|n|n|n
TBMZB_B2C_DA_LIST|adult_education_model|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_B2C_DA_LIST|adventure_seekers_model|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_B2C_DA_LIST|alternative_medicine_model|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_B2C_DA_LIST|annuities_model|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_B2C_DA_LIST|atv_model|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_B2C_DA_LIST|auto_club_model|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_B2C_DA_LIST|auto_loan_model|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_B2C_DA_LIST|avid_cell_phone_user_model|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_B2C_DA_LIST|avid_gamers_model|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_B2C_DA_LIST|avid_smart_phone_users_model|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_B2C_DA_LIST|avid_theme_park_visitor_model|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_B2C_DA_LIST|baby_product_model|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_B2C_DA_LIST|blog_writing_model|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_B2C_DA_LIST|business_banking_model|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_B2C_DA_LIST|camping_model|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_B2C_DA_LIST|cat_product_model|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_B2C_DA_LIST|cell_phone_only_model|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_B2C_DA_LIST|college_basketball_model|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_B2C_DA_LIST|college_football_model|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_B2C_DA_LIST|comprehensive_auto_insurance_model|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_B2C_DA_LIST|conservative_model|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_B2C_DA_LIST|cook_for_fun_model|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_B2C_DA_LIST|cook_from_scratch_model|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_B2C_DA_LIST|country_club_member_model|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_B2C_DA_LIST|credit_card_rewards_model|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_B2C_DA_LIST|cruise_model|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_B2C_DA_LIST|diet_product_model|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_B2C_DA_LIST|diy_auto_maintenance_model|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_B2C_DA_LIST|dog_product_model|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_B2C_DA_LIST|donor_ever_contributor_flag|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_B2C_DA_LIST|donors_pbs_npr_model|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_B2C_DA_LIST|e_reader_model|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_B2C_DA_LIST|education_loan_model|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_B2C_DA_LIST|environment_contributor_flag|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_B2C_DA_LIST|expendable_income_rank|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_B2C_DA_LIST|fantasy_sports_model|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_B2C_DA_LIST|fast_food_model|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_B2C_DA_LIST|financial_planner_model|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_B2C_DA_LIST|foreign_travel_vacation_model|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_B2C_DA_LIST|frequent_business_traveler_model|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_B2C_DA_LIST|frequent_flyer_model|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_B2C_DA_LIST|fresh_water_fishing_model|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_B2C_DA_LIST|frozen_dinner_model|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_B2C_DA_LIST|garden_maintenance_model|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_B2C_DA_LIST|gift_buyers_model|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_B2C_DA_LIST|golf_model|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_B2C_DA_LIST|green_model|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_B2C_DA_LIST|health_contributor_flag|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_B2C_DA_LIST|health_insurance_model|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_B2C_DA_LIST|heavy_book_buyer_model|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_B2C_DA_LIST|heavy_catalog_buyer_model|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_B2C_DA_LIST|heavy_coupon_user_model|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_B2C_DA_LIST|heavy_domestic_travelers_model|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_B2C_DA_LIST|heavy_family_restaurant_visitor_model|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_B2C_DA_LIST|heavy_investment_trader_model|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_B2C_DA_LIST|heavy_online_buyer_model|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_B2C_DA_LIST|heavy_payperview_movie_model|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_B2C_DA_LIST|heavy_payperview_sports_model|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_B2C_DA_LIST|heavy_snack_eaters_model|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_B2C_DA_LIST|heavy_vitamin_model|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_B2C_DA_LIST|high_end_apparel_model|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_B2C_DA_LIST|high_end_electronic_model|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_B2C_DA_LIST|high_end_sporting_equipment_model|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_B2C_DA_LIST|high_risk_investor_model|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_B2C_DA_LIST|high_value_security_investor_model|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_B2C_DA_LIST|high_value_stock_investor_model|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_B2C_DA_LIST|higher_education_model|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_B2C_DA_LIST|hockey_buyer_model|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_B2C_DA_LIST|home_improvement_model|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_B2C_DA_LIST|home_office_model|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_B2C_DA_LIST|hunting_model|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_B2C_DA_LIST|hybrid_cars_model|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_B2C_DA_LIST|impulse_buyer_model|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_B2C_DA_LIST|international_long_distance_model|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_B2C_DA_LIST|leaning_conservative_model|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_B2C_DA_LIST|leaning_liberal_model|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_B2C_DA_LIST|liberal_model|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_B2C_DA_LIST|life_insurance_model|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_B2C_DA_LIST|live_theater_model|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_B2C_DA_LIST|low_end_sporting_equipment_model|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_B2C_DA_LIST|low_risk_investor_model|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_B2C_DA_LIST|luxury_car_buyer_model|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_B2C_DA_LIST|luxury_hotel_model|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_B2C_DA_LIST|mail_responsive_current_flag|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_B2C_DA_LIST|mail_responsive_ever_flag|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_B2C_DA_LIST|mail_responsive_previous_flag|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_B2C_DA_LIST|major_home_remodeling_model|varchar|1|ZSTD|n|n|y|n|n|n
